5/9/23,565.21
6/9/23,565.43
7/9/23,565.57
8/9/23,565.93
9/9/23,571.87
10/9/23,574.66
11/9/23,577.29
12/9/23,577.77
13/9/23,577.98
14/9/23,577.98
15/9/23,580.28
16/9/23,580.7
17/9/23,580.7
18/9/23,580.7
19/9/23,580.7
20/9/23,580.76
21/9/23,604.35
22/9/23,614.31
23/9/23,617.29
24/9/23,626.4
25/9/23,626.48
26/9/23,626.5
27/9/23,632.46
28/9/23,641.62
29/9/23,655.23
30/9/23,711.02
1/10/23,721.52
2/10/23,721.6
3/10/23,721.78
4/10/23,722.18
5/10/23,753.5
6/10/23,799.92
7/10/23,811.67
8/10/23,837.05
9/10/23,852.34
10/10/23,852.52
11/10/23,852.66
12/10/23,852.66
13/10/23,852.66
14/10/23,853.07
15/10/23,853.07
16/10/23,860.38
17/10/23,860.68
18/10/23,860.68
19/10/23,860.68
20/10/23,866.64
21/10/23,876.93
22/10/23,892.7
23/10/23,893.1
24/10/23,949.76
25/10/23,986.04
26/10/23,986.04
27/10/23,986.04
28/10/23,986.04
29/10/23,986.04
30/10/23,986.04
31/10/23,998.17
1/11/23,998.17
2/11/23,998.17
3/11/23,998.17
4/11/23,998.27
5/11/23,998.35
6/11/23,998.47
7/11/23,998.49
8/11/23,998.61
9/11/23,998.67
10/11/23,998.85
11/11/23,1004.06
12/11/23,1004.33
13/11/23,1013.97
14/11/23,1015.21
15/11/23,1031.59
16/11/23,1038.21
17/11/23,1038.47
18/11/23,1038.55
19/11/23,1038.55
20/11/23,1038.55
21/11/23,1038.55
22/11/23,1038.55
23/11/23,1038.55
24/11/23,1039.24
25/11/23,1051.2
26/11/23,1051.46
27/11/23,1051.85
28/11/23,1055.25
29/11/23,1055.28
30/11/23,1055.36
1/12/23,1055.44
2/12/23,1061.26
3/12/23,1061.38
4/12/23,1061.52
5/12/23,1070.7
6/12/23,1076.85
7/12/23,1076.93
8/12/23,1079.16
9/12/23,1079.16
10/12/23,1079.16
11/12/23,1079.16
12/12/23,1082.76
13/12/23,1082.76
14/12/23,1090.87
15/12/23,1090.87
16/12/23,1091.16
17/12/23,1091.16
18/12/23,1091.16
19/12/23,1091.16
20/12/23,1091.16
21/12/23,1091.33
22/12/23,1094.02
23/12/23,1094.14
24/12/23,1094.24
25/12/23,1094.28
26/12/23,1094.28
27/12/23,1094.46
28/12/23,1094.6
29/12/23,1097.34
30/12/23,1104.19
31/12/23,1104.31
