28/4/23,452.44
29/4/23,452.64
30/4/23,452.9
1/5/23,453.1
2/5/23,453.58
3/5/23,465.67
4/5/23,499.45
5/5/23,508.87
6/5/23,508.87
7/5/23,508.89
8/5/23,508.89
9/5/23,508.89
10/5/23,508.89
11/5/23,510.74
12/5/23,510.88
13/5/23,511.2
14/5/23,511.42
15/5/23,511.42
16/5/23,511.42
17/5/23,511.42
18/5/23,511.48
19/5/23,511.78
20/5/23,512.08
21/5/23,512.08
22/5/23,512.28
23/5/23,512.54
24/5/23,514.85
25/5/23,515.01
26/5/23,515.01
27/5/23,515.01
28/5/23,515.01
29/5/23,515.01
30/5/23,515.01
31/5/23,515.23
1/6/23,515.53
2/6/23,515.53
3/6/23,524.36
4/6/23,524.5
5/6/23,524.56
6/6/23,524.56
7/6/23,524.7
8/6/23,524.7
9/6/23,534.72
10/6/23,538.3
11/6/23,564.99
12/6/23,568.25
13/6/23,568.25
14/6/23,579.98
15/6/23,580.08
16/6/23,601.94
17/6/23,604.27
18/6/23,609.4
19/6/23,609.4
20/6/23,609.49
21/6/23,609.49
22/6/23,609.51
23/6/23,609.59
24/6/23,611.62
25/6/23,611.78
26/6/23,611.78
27/6/23,611.78
28/6/23,611.78
29/6/23,611.9
30/6/23,612.06
1/7/23,613.65
2/7/23,613.83
3/7/23,613.83
4/7/23,613.83
5/7/23,613.83
6/7/23,613.99
7/7/23,614.25
8/7/23,614.49
9/7/23,614.49
10/7/23,615.77
11/7/23,615.83
12/7/23,616.09
13/7/23,616.29
14/7/23,616.29
15/7/23,616.31
16/7/23,616.31
17/7/23,616.31
18/7/23,616.46
19/7/23,616.58
20/7/23,616.58
21/7/23,616.58
22/7/23,616.64
23/7/23,617.15
24/7/23,617.19
25/7/23,617.19
26/7/23,617.19
27/7/23,617.19
28/7/23,617.19
29/7/23,617.19
30/7/23,617.23
31/7/23,617.23
1/8/23,622.57
2/8/23,622.85
3/8/23,623.04
4/8/23,623.04
5/8/23,623.04
6/8/23,623.04
7/8/23,623.04
8/8/23,623.04
9/8/23,623.04
10/8/23,623.04
11/8/23,623.04
12/8/23,623.04
13/8/23,623.08
14/8/23,623.24
15/8/23,623.5
16/8/23,623.5
17/8/23,623.5
18/8/23,623.54
19/8/23,623.82
20/8/23,624.55
21/8/23,624.55
22/8/23,624.57
23/8/23,646.07
24/8/23,666.07
25/8/23,666.07
26/8/23,666.61
27/8/23,690.43
28/8/23,694.46
29/8/23,694.6
30/8/23,694.8
31/8/23,695.08
1/9/23,695.08
2/9/23,695.4
3/9/23,695.54
4/9/23,709.7
5/9/23,716.23
6/9/23,716.43
7/9/23,716.65
8/9/23,716.89
9/9/23,717.05
10/9/23,717.05
11/9/23,717.17
12/9/23,717.17
13/9/23,717.17
14/9/23,717.17
15/9/23,717.29
16/9/23,717.36
17/9/23,717.58
18/9/23,717.58
19/9/23,717.58
20/9/23,717.58
21/9/23,717.58
22/9/23,717.58
23/9/23,717.76
24/9/23,717.76
25/9/23,720.28
26/9/23,720.28
27/9/23,720.28
28/9/23,720.34
29/9/23,723.47
30/9/23,734.18
1/10/23,737.41
2/10/23,742.89
3/10/23,743.09
4/10/23,743.09
5/10/23,743.09
6/10/23,743.09
7/10/23,743.09
8/10/23,743.09
9/10/23,743.21
10/10/23,748.05
11/10/23,748.24
12/10/23,754.22
13/10/23,759.43
14/10/23,784.66
15/10/23,795.93
16/10/23,796.84
17/10/23,796.9
18/10/23,797.04
19/10/23,797.04
20/10/23,797.04
21/10/23,797.04
22/10/23,797.04
23/10/23,797.04
24/10/23,797.04
25/10/23,797.04
26/10/23,797.04
27/10/23,797.04
28/10/23,797.04
29/10/23,797.04
30/10/23,797.04
31/10/23,797.06
1/11/23,797.06
2/11/23,797.13
3/11/23,797.22
4/11/23,809.3
5/11/23,820.12
6/11/23,820.12
7/11/23,832.97
8/11/23,836.42
9/11/23,836.42
10/11/23,836.52
11/11/23,844.53
12/11/23,873.46
13/11/23,884
14/11/23,884.86
15/11/23,884.88
16/11/23,885.2
17/11/23,885.89
18/11/23,885.89
19/11/23,890.99
20/11/23,903.82
21/11/23,911.09
22/11/23,911.19
23/11/23,912.12
24/11/23,914.49
25/11/23,943.86
26/11/23,977.08
27/11/23,986.36
28/11/23,986.36
29/11/23,986.36
30/11/23,986.42
1/12/23,986.45
2/12/23,986.65
3/12/23,986.71
4/12/23,987.13
5/12/23,989.82
6/12/23,989.82
7/12/23,1000.65
8/12/23,1002.51
9/12/23,1017.96
10/12/23,1087.96
11/12/23,1088.03
12/12/23,1088.03
13/12/23,1088.03
14/12/23,1088.19
15/12/23,1100.86
16/12/23,1101.26
17/12/23,1101.3
18/12/23,1101.55
19/12/23,1101.87
20/12/23,1101.87
21/12/23,1102.01
22/12/23,1106.28
23/12/23,1111.14
24/12/23,1111.38
25/12/23,1111.38
26/12/23,1116.93
27/12/23,1118.26
28/12/23,1118.26
29/12/23,1118.34
30/12/23,1118.52
31/12/23,1118.7
